State,Type,County,,Motivation,Crime Count
Pennsylvania,Cities,Upper Darby Township,,Gender,0
Pennsylvania,Cities,Upper Darby Township,,Gender Identity,0
Pennsylvania,Cities,Upper Darby Township,,1st Quarter,0
Pennsylvania,Cities,Upper Darby Township,,2nd Quarter,0
Pennsylvania,Cities,Upper Darby Township,,3rd Quarter,0
Pennsylvania,Cities,Upper Darby Township,,4th Quarter,1
Pennsylvania,Cities,Upper Moreland Township2,,Ancestry,3
Pennsylvania,Cities,Upper Moreland Township2,,Religion,0
Pennsylvania,Cities,Upper Moreland Township2,,Sexual orientation,1
Pennsylvania,Cities,Upper Moreland Township2,,Disability,0
Pennsylvania,Cities,Upper Moreland Township2,,Gender,0
Pennsylvania,Cities,Upper Moreland Township2,,Gender Identity,0
Pennsylvania,Cities,Upper Moreland Township2,,1st Quarter,0
Pennsylvania,Cities,Upper Moreland Township2,,2nd Quarter,0
Pennsylvania,Cities,Upper Moreland Township2,,3rd Quarter,2
Pennsylvania,Cities,Upper Moreland Township2,,4th Quarter,1
Pennsylvania,Universities and Colleges,Lehigh University,,Ancestry,1
Pennsylvania,Universities and Colleges,Lehigh University,,Religion,0
Pennsylvania,Universities and Colleges,Lehigh University,,Sexual orientation,0
Pennsylvania,Universities and Colleges,Lehigh University,,Disability,0
Pennsylvania,Universities and Colleges,Lehigh University,,Gender,0
Pennsylvania,Universities and Colleges,Lehigh University,,Gender Identity,0
Pennsylvania,Universities and Colleges,Lehigh University,,1st Quarter, 
Pennsylvania,Universities and Colleges,Lehigh University,,2nd Quarter,0
Pennsylvania,Universities and Colleges,Lehigh University,,3rd Quarter,1
Pennsylvania,Universities and Colleges,Lehigh University,,4th Quarter,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Ancestry,1
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Religion,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Sexual orientation,1
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Disability,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Gender,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,Gender Identity,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,1st Quarter, 
Pennsylvania,Universities and Colleges,Pennsylvania State University,,2nd Quarter,0
Pennsylvania,Universities and Colleges,Pennsylvania State University,,3rd Quarter,1
Pennsylvania,Universities and Colleges,Pennsylvania State University,,4th Quarter,1
Pennsylvania,Universities and Colleges,Shippensburg University,,Ancestry,2
Pennsylvania,Universities and Colleges,Shippensburg University,,Religion,0
Pennsylvania,Universities and Colleges,Shippensburg University,,Sexual orientation,0
Pennsylvania,Universities and Colleges,Shippensburg University,,Disability,0
Pennsylvania,Universities and Colleges,Shippensburg University,,Gender,0
Pennsylvania,Universities and Colleges,Shippensburg University,,Gender Identity,0
Pennsylvania,Universities and Colleges,Shippensburg University,,1st Quarter,1
Pennsylvania,Universities and Colleges,Shippensburg University,,2nd Quarter,0
Pennsylvania,Universities and Colleges,Shippensburg University,,3rd Quarter,1
Pennsylvania,Universities and Colleges,Shippensburg University,,4th Quarter,0
Rhode Island,Cities,Barrington,,Ancestry,0
Rhode Island,Cities,Barrington,,Religion,1
Rhode Island,Cities,Barrington,,Sexual orientation,0
Rhode Island,Cities,Barrington,,Disability,0
Rhode Island,Cities,Barrington,,Gender,0
Rhode Island,Cities,Barrington,,Gender Identity,0
Rhode Island,Cities,Barrington,,1st Quarter,0
Rhode Island,Cities,Barrington,,2nd Quarter,0
Rhode Island,Cities,Barrington,,3rd Quarter,1
Rhode Island,Cities,Barrington,,4th Quarter,0
Rhode Island,Cities,Burrillville,,Ancestry,0
Rhode Island,Cities,Burrillville,,Religion,0
Rhode Island,Cities,Burrillville,,Sexual orientation,1
Rhode Island,Cities,Burrillville,,Disability,0
Rhode Island,Cities,Burrillville,,Gender,0
Rhode Island,Cities,Burrillville,,Gender Identity,0
Rhode Island,Cities,Burrillville,,1st Quarter,1
Rhode Island,Cities,Burrillville,,2nd Quarter,0
Rhode Island,Cities,Burrillville,,3rd Quarter,0
Rhode Island,Cities,Burrillville,,4th Quarter,0
Rhode Island,Cities,Coventry,,Ancestry,1
Rhode Island,Cities,Coventry,,Religion,0
Rhode Island,Cities,Coventry,,Sexual orientation,0
Rhode Island,Cities,Coventry,,Disability,0
Rhode Island,Cities,Coventry,,Gender,0
Rhode Island,Cities,Coventry,,Gender Identity,0
Rhode Island,Cities,Coventry,,1st Quarter,0
Rhode Island,Cities,Coventry,,2nd Quarter,1
Rhode Island,Cities,Coventry,,3rd Quarter,0
Rhode Island,Cities,Coventry,,4th Quarter,0
Rhode Island,Cities,Cranston,,Ancestry,1
Rhode Island,Cities,Cranston,,Religion,0
Rhode Island,Cities,Cranston,,Sexual orientation,0
Rhode Island,Cities,Cranston,,Disability,0
Rhode Island,Cities,Cranston,,Gender,0
Rhode Island,Cities,Cranston,,Gender Identity,0
Rhode Island,Cities,Cranston,,1st Quarter,0
Rhode Island,Cities,Cranston,,2nd Quarter,1
Rhode Island,Cities,Cranston,,3rd Quarter,0
Rhode Island,Cities,Cranston,,4th Quarter,0
Rhode Island,Cities,Lincoln,,Ancestry,0
Rhode Island,Cities,Lincoln,,Religion,1
Rhode Island,Cities,Lincoln,,Sexual orientation,0
Rhode Island,Cities,Lincoln,,Disability,0
Rhode Island,Cities,Lincoln,,Gender,0
Rhode Island,Cities,Lincoln,,Gender Identity,0
Rhode Island,Cities,Lincoln,,1st Quarter,1
Rhode Island,Cities,Lincoln,,2nd Quarter,0
Rhode Island,Cities,Lincoln,,3rd Quarter,0
Rhode Island,Cities,Lincoln,,4th Quarter,0
Rhode Island,Cities,Pawtucket,,Ancestry,1
Rhode Island,Cities,Pawtucket,,Religion,0
Rhode Island,Cities,Pawtucket,,Sexual orientation,1
Rhode Island,Cities,Pawtucket,,Disability,0
Rhode Island,Cities,Pawtucket,,Gender,0
Rhode Island,Cities,Pawtucket,,Gender Identity,0
Rhode Island,Cities,Pawtucket,,1st Quarter,0
Rhode Island,Cities,Pawtucket,,2nd Quarter,1
Rhode Island,Cities,Pawtucket,,3rd Quarter,0
Rhode Island,Cities,Pawtucket,,4th Quarter,1
Rhode Island,Cities,Providence,,Ancestry,1
Rhode Island,Cities,Providence,,Religion,0
Rhode Island,Cities,Providence,,Sexual orientation,0
Rhode Island,Cities,Providence,,Disability,0
Rhode Island,Cities,Providence,,Gender,0
Rhode Island,Cities,Providence,,Gender Identity,0
Rhode Island,Cities,Providence,,1st Quarter,0
Rhode Island,Cities,Providence,,2nd Quarter,1
Rhode Island,Cities,Providence,,3rd Quarter,0
Rhode Island,Cities,Providence,,4th Quarter,0
Rhode Island,Cities,Tiverton,,Ancestry,0
Rhode Island,Cities,Tiverton,,Religion,0
Rhode Island,Cities,Tiverton,,Sexual orientation,1
Rhode Island,Cities,Tiverton,,Disability,0
Rhode Island,Cities,Tiverton,,Gender,0
Rhode Island,Cities,Tiverton,,Gender Identity,0
Rhode Island,Cities,Tiverton,,1st Quarter,0
Rhode Island,Cities,Tiverton,,2nd Quarter,0
Rhode Island,Cities,Tiverton,,3rd Quarter,1
Rhode Island,Cities,Tiverton,,4th Quarter,0
Rhode Island,Universities and Colleges,Brown University,,Ancestry,0
Rhode Island,Universities and Colleges,Brown University,,Religion,2
Rhode Island,Universities and Colleges,Brown University,,Sexual orientation,2
Rhode Island,Universities and Colleges,Brown University,,Disability,0
Rhode Island,Universities and Colleges,Brown University,,Gender,0
Rhode Island,Universities and Colleges,Brown University,,Gender Identity,1
Rhode Island,Universities and Colleges,Brown University,,1st Quarter,4
Rhode Island,Universities and Colleges,Brown University,,2nd Quarter,0
Rhode Island,Universities and Colleges,Brown University,,3rd Quarter,1
Rhode Island,Universities and Colleges,Brown University,,4th Quarter,0
South Carolina,Cities,Aiken,,Ancestry,0
South Carolina,Cities,Aiken,,Religion,1
South Carolina,Cities,Aiken,,Sexual orientation,0
South Carolina,Cities,Aiken,,Disability,0
South Carolina,Cities,Aiken,,Gender,1
South Carolina,Cities,Aiken,,Gender Identity,0
South Carolina,Cities,Aiken,,1st Quarter,0
South Carolina,Cities,Aiken,,2nd Quarter,1
South Carolina,Cities,Aiken,,3rd Quarter,0
South Carolina,Cities,Aiken,,4th Quarter,1
South Carolina,Cities,Batesburg-Leesville,,Ancestry,1
South Carolina,Cities,Batesburg-Leesville,,Religion,0
South Carolina,Cities,Batesburg-Leesville,,Sexual orientation,0
South Carolina,Cities,Batesburg-Leesville,,Disability,0
South Carolina,Cities,Batesburg-Leesville,,Gender,0
South Carolina,Cities,Batesburg-Leesville,,Gender Identity,0
South Carolina,Cities,Batesburg-Leesville,,1st Quarter,0
South Carolina,Cities,Batesburg-Leesville,,2nd Quarter,0
South Carolina,Cities,Batesburg-Leesville,,3rd Quarter,1
South Carolina,Cities,Batesburg-Leesville,,4th Quarter,0
South Carolina,Cities,Calhoun Falls,,Ancestry,7
South Carolina,Cities,Calhoun Falls,,Religion,0
South Carolina,Cities,Calhoun Falls,,Sexual orientation,0
South Carolina,Cities,Calhoun Falls,,Disability,0
South Carolina,Cities,Calhoun Falls,,Gender,0
South Carolina,Cities,Calhoun Falls,,Gender Identity,0
South Carolina,Cities,Calhoun Falls,,1st Quarter,1
South Carolina,Cities,Calhoun Falls,,2nd Quarter,0
South Carolina,Cities,Calhoun Falls,,3rd Quarter,1
South Carolina,Cities,Calhoun Falls,,4th Quarter,5
South Carolina,Cities,Cayce,,Ancestry,1
South Carolina,Cities,Cayce,,Religion,0
South Carolina,Cities,Cayce,,Sexual orientation,0
South Carolina,Cities,Cayce,,Disability,0
South Carolina,Cities,Cayce,,Gender,0
South Carolina,Cities,Cayce,,Gender Identity,0
South Carolina,Cities,Cayce,,1st Quarter,0
South Carolina,Cities,Cayce,,2nd Quarter,0
South Carolina,Cities,Cayce,,3rd Quarter,0
South Carolina,Cities,Cayce,,4th Quarter,1
South Carolina,Cities,Charleston,,Ancestry,5
South Carolina,Cities,Charleston,,Religion,0
South Carolina,Cities,Charleston,,Sexual orientation,2
South Carolina,Cities,Charleston,,Disability,0
South Carolina,Cities,Charleston,,Gender,0
South Carolina,Cities,Charleston,,Gender Identity,0
South Carolina,Cities,Charleston,,1st Quarter,1
South Carolina,Cities,Charleston,,2nd Quarter,2
South Carolina,Cities,Charleston,,3rd Quarter,2
South Carolina,Cities,Charleston,,4th Quarter,2
South Carolina,Cities,Chester,,Ancestry,1
South Carolina,Cities,Chester,,Religion,0
South Carolina,Cities,Chester,,Sexual orientation,0
South Carolina,Cities,Chester,,Disability,0
South Carolina,Cities,Chester,,Gender,0
South Carolina,Cities,Chester,,Gender Identity,0
South Carolina,Cities,Chester,,1st Quarter,0
South Carolina,Cities,Chester,,2nd Quarter,0
South Carolina,Cities,Chester,,3rd Quarter,0
South Carolina,Cities,Chester,,4th Quarter,1
South Carolina,Cities,Chesterfield,,Ancestry,1
South Carolina,Cities,Chesterfield,,Religion,0
South Carolina,Cities,Chesterfield,,Sexual orientation,0
South Carolina,Cities,Chesterfield,,Disability,0
South Carolina,Cities,Chesterfield,,Gender,0
South Carolina,Cities,Chesterfield,,Gender Identity,0
South Carolina,Cities,Chesterfield,,1st Quarter,0
South Carolina,Cities,Chesterfield,,2nd Quarter,1
South Carolina,Cities,Chesterfield,,3rd Quarter,0
South Carolina,Cities,Chesterfield,,4th Quarter,0
South Carolina,Cities,Columbia,,Ancestry,2
South Carolina,Cities,Columbia,,Religion,0
South Carolina,Cities,Columbia,,Sexual orientation,0
South Carolina,Cities,Columbia,,Disability,0
South Carolina,Cities,Columbia,,Gender,0
South Carolina,Cities,Columbia,,Gender Identity,0
South Carolina,Cities,Columbia,,1st Quarter,0
South Carolina,Cities,Columbia,,2nd Quarter,1
South Carolina,Cities,Columbia,,3rd Quarter,1
South Carolina,Cities,Columbia,,4th Quarter,0
South Carolina,Cities,Easley,,Ancestry,0
South Carolina,Cities,Easley,,Religion,0
South Carolina,Cities,Easley,,Sexual orientation,0
South Carolina,Cities,Easley,,Disability,0
South Carolina,Cities,Easley,,Gender,0
South Carolina,Cities,Easley,,Gender Identity,1
South Carolina,Cities,Easley,,1st Quarter,1
South Carolina,Cities,Easley,,2nd Quarter,0
South Carolina,Cities,Easley,,3rd Quarter,0
South Carolina,Cities,Easley,,4th Quarter,0
South Carolina,Cities,Florence,,Ancestry,1
South Carolina,Cities,Florence,,Religion,0
South Carolina,Cities,Florence,,Sexual orientation,2
South Carolina,Cities,Florence,,Disability,0
South Carolina,Cities,Florence,,Gender,0
South Carolina,Cities,Florence,,Gender Identity,0
South Carolina,Cities,Florence,,1st Quarter,0
South Carolina,Cities,Florence,,2nd Quarter,1
South Carolina,Cities,Florence,,3rd Quarter,0
South Carolina,Cities,Florence,,4th Quarter,2
South Carolina,Cities,Fort Mill,,Ancestry,1
South Carolina,Cities,Fort Mill,,Religion,0
South Carolina,Cities,Fort Mill,,Sexual orientation,0
South Carolina,Cities,Fort Mill,,Disability,0
South Carolina,Cities,Fort Mill,,Gender,0
South Carolina,Cities,Fort Mill,,Gender Identity,0
South Carolina,Cities,Fort Mill,,1st Quarter,0
South Carolina,Cities,Fort Mill,,2nd Quarter,1
South Carolina,Cities,Fort Mill,,3rd Quarter,0
South Carolina,Cities,Fort Mill,,4th Quarter,0
South Carolina,Cities,Gaffney,,Ancestry,2
South Carolina,Cities,Gaffney,,Religion,0
South Carolina,Cities,Gaffney,,Sexual orientation,0
South Carolina,Cities,Gaffney,,Disability,0
South Carolina,Cities,Gaffney,,Gender,0
South Carolina,Cities,Gaffney,,Gender Identity,0
South Carolina,Cities,Gaffney,,1st Quarter,0
South Carolina,Cities,Gaffney,,2nd Quarter,0
South Carolina,Cities,Gaffney,,3rd Quarter,2
South Carolina,Cities,Gaffney,,4th Quarter,0
South Carolina,Cities,Goose Creek,,Ancestry,1
South Carolina,Cities,Goose Creek,,Religion,0
South Carolina,Cities,Goose Creek,,Sexual orientation,0
South Carolina,Cities,Goose Creek,,Disability,0
South Carolina,Cities,Goose Creek,,Gender,0
South Carolina,Cities,Goose Creek,,Gender Identity,0
South Carolina,Cities,Goose Creek,,1st Quarter,0
South Carolina,Cities,Goose Creek,,2nd Quarter,0
South Carolina,Cities,Goose Creek,,3rd Quarter,0
South Carolina,Cities,Goose Creek,,4th Quarter,1
South Carolina,Cities,Hartsville,,Ancestry,1
South Carolina,Cities,Hartsville,,Religion,0
South Carolina,Cities,Hartsville,,Sexual orientation,1
South Carolina,Cities,Hartsville,,Disability,0
South Carolina,Cities,Hartsville,,Gender,0
South Carolina,Cities,Hartsville,,Gender Identity,0
South Carolina,Cities,Hartsville,,1st Quarter,0
South Carolina,Cities,Hartsville,,2nd Quarter,0
South Carolina,Cities,Hartsville,,3rd Quarter,1
South Carolina,Cities,Hartsville,,4th Quarter,1
South Carolina,Cities,Lake View,,Ancestry,3
South Carolina,Cities,Lake View,,Religion,0
South Carolina,Cities,Lake View,,Sexual orientation,0
South Carolina,Cities,Lake View,,Disability,0
South Carolina,Cities,Lake View,,Gender,0
South Carolina,Cities,Lake View,,Gender Identity,0
South Carolina,Cities,Lake View,,1st Quarter,0
South Carolina,Cities,Lake View,,2nd Quarter,0
South Carolina,Cities,Lake View,,3rd Quarter,2
South Carolina,Cities,Lake View,,4th Quarter,1
South Carolina,Cities,Landrum,,Ancestry,0
South Carolina,Cities,Landrum,,Religion,0
South Carolina,Cities,Landrum,,Sexual orientation,0
South Carolina,Cities,Landrum,,Disability,1
South Carolina,Cities,Landrum,,Gender,0
South Carolina,Cities,Landrum,,Gender Identity,0
South Carolina,Cities,Landrum,,1st Quarter,0
South Carolina,Cities,Landrum,,2nd Quarter,0
South Carolina,Cities,Landrum,,3rd Quarter,1
South Carolina,Cities,Landrum,,4th Quarter,0
South Carolina,Cities,Lexington,,Ancestry,1
South Carolina,Cities,Lexington,,Religion,0
South Carolina,Cities,Lexington,,Sexual orientation,0
South Carolina,Cities,Lexington,,Disability,0
South Carolina,Cities,Lexington,,Gender,0
South Carolina,Cities,Lexington,,Gender Identity,0
South Carolina,Cities,Lexington,,1st Quarter,0
South Carolina,Cities,Lexington,,2nd Quarter,0
South Carolina,Cities,Lexington,,3rd Quarter,1
South Carolina,Cities,Lexington,,4th Quarter,0
South Carolina,Cities,Mauldin,,Ancestry,0
South Carolina,Cities,Mauldin,,Religion,0
South Carolina,Cities,Mauldin,,Sexual orientation,0
South Carolina,Cities,Mauldin,,Disability,0
South Carolina,Cities,Mauldin,,Gender,0
South Carolina,Cities,Mauldin,,Gender Identity,1
South Carolina,Cities,Mauldin,,1st Quarter,0
South Carolina,Cities,Mauldin,,2nd Quarter,1
South Carolina,Cities,Mauldin,,3rd Quarter,0
South Carolina,Cities,Mauldin,,4th Quarter,0
South Carolina,Cities,Moncks Corner,,Ancestry,1
South Carolina,Cities,Moncks Corner,,Religion,1
South Carolina,Cities,Moncks Corner,,Sexual orientation,0
South Carolina,Cities,Moncks Corner,,Disability,0
South Carolina,Cities,Moncks Corner,,Gender,0
South Carolina,Cities,Moncks Corner,,Gender Identity,0
South Carolina,Cities,Moncks Corner,,1st Quarter,0
South Carolina,Cities,Moncks Corner,,2nd Quarter,1
South Carolina,Cities,Moncks Corner,,3rd Quarter,0
South Carolina,Cities,Moncks Corner,,4th Quarter,1
South Carolina,Cities,Myrtle Beach,,Ancestry,1
South Carolina,Cities,Myrtle Beach,,Religion,0
South Carolina,Cities,Myrtle Beach,,Sexual orientation,1
South Carolina,Cities,Myrtle Beach,,Disability,0
South Carolina,Cities,Myrtle Beach,,Gender,0
South Carolina,Cities,Myrtle Beach,,Gender Identity,0
South Carolina,Cities,Myrtle Beach,,1st Quarter,1
South Carolina,Cities,Myrtle Beach,,2nd Quarter,0
South Carolina,Cities,Myrtle Beach,,3rd Quarter,0
South Carolina,Cities,Myrtle Beach,,4th Quarter,1
South Carolina,Cities,North Myrtle Beach,,Ancestry,0
South Carolina,Cities,North Myrtle Beach,,Religion,0
South Carolina,Cities,North Myrtle Beach,,Sexual orientation,1
South Carolina,Cities,North Myrtle Beach,,Disability,0
South Carolina,Cities,North Myrtle Beach,,Gender,0
South Carolina,Cities,North Myrtle Beach,,Gender Identity,1
South Carolina,Cities,North Myrtle Beach,,1st Quarter,0
South Carolina,Cities,North Myrtle Beach,,2nd Quarter,0
South Carolina,Cities,North Myrtle Beach,,3rd Quarter,1
South Carolina,Cities,North Myrtle Beach,,4th Quarter,1
South Carolina,Cities,Orangeburg,,Ancestry,1
South Carolina,Cities,Orangeburg,,Religion,0
South Carolina,Cities,Orangeburg,,Sexual orientation,0
South Carolina,Cities,Orangeburg,,Disability,0
South Carolina,Cities,Orangeburg,,Gender,0
South Carolina,Cities,Orangeburg,,Gender Identity,0
South Carolina,Cities,Orangeburg,,1st Quarter,1
South Carolina,Cities,Orangeburg,,2nd Quarter,0
South Carolina,Cities,Orangeburg,,3rd Quarter,0
South Carolina,Cities,Orangeburg,,4th Quarter,0
South Carolina,Cities,Pickens,,Ancestry,1
South Carolina,Cities,Pickens,,Religion,0
South Carolina,Cities,Pickens,,Sexual orientation,0
South Carolina,Cities,Pickens,,Disability,0
South Carolina,Cities,Pickens,,Gender,0
South Carolina,Cities,Pickens,,Gender Identity,0
South Carolina,Cities,Pickens,,1st Quarter,0
South Carolina,Cities,Pickens,,2nd Quarter,0
South Carolina,Cities,Pickens,,3rd Quarter,0
South Carolina,Cities,Pickens,,4th Quarter,1
South Carolina,Cities,Port Royal,,Ancestry,1
South Carolina,Cities,Port Royal,,Religion,0
South Carolina,Cities,Port Royal,,Sexual orientation,0
South Carolina,Cities,Port Royal,,Disability,0
South Carolina,Cities,Port Royal,,Gender,0
South Carolina,Cities,Port Royal,,Gender Identity,0
South Carolina,Cities,Port Royal,,1st Quarter,0
South Carolina,Cities,Port Royal,,2nd Quarter,0
South Carolina,Cities,Port Royal,,3rd Quarter,0
South Carolina,Cities,Port Royal,,4th Quarter,1
South Carolina,Cities,Rock Hill,,Ancestry,0
South Carolina,Cities,Rock Hill,,Religion,1
South Carolina,Cities,Rock Hill,,Sexual orientation,0
South Carolina,Cities,Rock Hill,,Disability,0
South Carolina,Cities,Rock Hill,,Gender,0
South Carolina,Cities,Rock Hill,,Gender Identity,0
South Carolina,Cities,Rock Hill,,1st Quarter,0
South Carolina,Cities,Rock Hill,,2nd Quarter,0
South Carolina,Cities,Rock Hill,,3rd Quarter,1
South Carolina,Cities,Rock Hill,,4th Quarter,0
South Carolina,Cities,Walterboro,,Ancestry,0
South Carolina,Cities,Walterboro,,Religion,0
South Carolina,Cities,Walterboro,,Sexual orientation,1
South Carolina,Cities,Walterboro,,Disability,0
South Carolina,Cities,Walterboro,,Gender,0
South Carolina,Cities,Walterboro,,Gender Identity,0
South Carolina,Cities,Walterboro,,1st Quarter,1
South Carolina,Cities,Walterboro,,2nd Quarter,0
South Carolina,Cities,Walterboro,,3rd Quarter,0
South Carolina,Cities,Walterboro,,4th Quarter,0
South Carolina,Cities,Winnsboro,,Ancestry,1
South Carolina,Cities,Winnsboro,,Religion,0
South Carolina,Cities,Winnsboro,,Sexual orientation,0
